,X174_11,X174_12,X174_13,X174_14,X174_15,X174_16,X174_17,X174_18,X174_19,X174_20,X174_21,X174_22,X174_23,X174_24,X174_25,X174_26,X174_27,X174_28,X174_29,X174_30
Reep3,12.73569421,18.22419406,25.00215627,18.70285191,16.20632202,22.54181902,29.16124599,25.01694282,16.70087019,15.81684546,15.22169748,21.90027025,15.8249273,33.16757019,17.31139677,14.82185205,16.73613902,18.70993157,16.49078941,27.31923729
Reep4,12.40768997,13.87851969,9.733924038,19.69690886,12.63360552,19.4114338,11.05123792,15.69415691,5.702925,9.306817567,6.932509662,5.983909872,9.307043502,6.849362664,6.779228215,11.42878735,6.030404979,11.42830026,13.10779406,8.645617182
Reep5,21.88655687,27.9445982,21.74919556,33.6341009,20.09725011,27.66745414,16.30976221,24.84310878,26.61279339,57.74373678,36.24036148,31.62739284,55.54620985,22.97136474,44.14176578,64.72838586,37.17009862,43.98957619,71.12969469,26.88464106
Reep6,0.07244469,0,0,0,0,0.047150473,0,0,0.580156928,0,0,0,0.033416572,0.078949662,0.069888711,0.086093513,0.108259654,0,0,0.059485286
Rel,15.5988847,21.81142102,23.67938615,16.2226083,18.85338938,31.68016997,27.15166331,24.31524077,13.62190562,10.11312871,11.29945748,13.35217002,10.11984087,20.3263363,11.74756062,8.18585274,12.19838341,13.15130965,10.38595077,24.68036637
Rela,5.6657123,9.372116547,8.979379737,9.644217186,7.947952495,12.23428486,8.410528034,12.18670862,11.40758208,9.302965371,7.672732169,9.937704221,8.613714894,15.33033081,8.377512075,6.935915247,8.545836402,8.665455806,7.286079176,13.02903271
Relb,3.855700765,5.687075793,11.54456011,9.455662294,2.220252389,5.96000235,8.021649579,9.561946763,13.71324639,8.275224375,11.38942405,17.93017222,9.248302047,23.74080765,7.718304303,3.818439822,10.08327123,14.25855765,6.994558066,30.63072616
Rell1,4.506969808,7.56176794,3.210659768,4.291433213,4.637461702,8.150870846,3.53754196,7.002671348,8.214040173,6.306072,4.62558639,1.958072978,3.510325415,3.341539739,3.849010076,5.092683451,3.974819334,2.749054386,4.259271219,2.669380525
Rell2,0,0.093081956,0,0.066521138,0,0.050314758,0.088127894,0,0.728342912,0.077170958,0,0.463868982,0.285273364,0.084248003,0,0,0,0,0,0.063477366
Reln,0.087223769,0.262557521,0.046223249,0.037527413,0.100453221,0,0.149150119,0,1.520290488,0.043535431,0.269188515,0.218073575,0.482804639,0.190111577,0.126219537,0.172761702,0.173793554,0.158310422,0.10548739,0.465533783
Relt,2.173737643,2.157520085,1.836889509,2.022130431,1.860660406,2.6383596,2.109664776,2.106104344,2.822900559,1.700753591,2.331157142,2.497022862,1.246575462,4.929919721,2.578797694,1.838548597,2.721618041,2.692411529,1.681543844,3.328568434
Rem2,0.564008163,0.413366422,0.545798659,0.189908251,0.931966955,0.510724895,0.782731985,0.289015023,1.409312781,0.563019435,0.475700786,1.029994797,0.271471433,0.855167628,0.851648781,0.75769562,0.561893761,0.600849881,0.55359228,0.604062403
Ren1,0,0,0,0.114772834,0,0,0,0,0.418884297,0,0,0,0.328132616,0,0.085783655,0,0.044293796,0.040347696,0,0.182535391
Renbp,0.255806017,0.123202736,0.43379681,0.431430256,0.164978672,0.046617425,0.174968352,0.321589857,0.106043349,0.306429095,0.135336718,0.358151668,0.320948241,0.535248803,0.197424578,0.113493607,0.458724653,0.315714353,0.247495007,0.453698668
Repin1,1.073133891,1.010505656,0.889497555,0.864223237,1.457726857,1.889388461,1.411559903,0.945886365,0.362942094,0.302148182,0.363943692,0.56411981,0.266540948,1.484356513,0.331817885,0.261603268,0.479729221,0.649243055,0.310593083,1.220073687
Reps1,21.45726909,26.00674333,25.33579784,30.21329137,25.1202067,40.74208758,25.87596426,37.3766533,24.22574162,25.84520192,18.2948382,24.3316396,30.85432866,27.44234005,20.87129432,26.75029879,17.8788018,20.37358447,26.07884489,25.36531298
Rer1,349.4306211,205.8701907,248.8318828,293.2993555,218.5213497,122.1415314,177.954305,172.2398459,273.3102224,321.2912302,312.5478702,308.5402235,296.6464279,284.7743917,315.8655234,312.6794435,303.5916455,319.4177239,313.1760691,305.4651222
Rere,2.138156261,3.108802636,12.05780609,5.658416969,1.997841578,3.308366481,9.749827416,8.796262138,11.59266837,9.181981536,10.173801,14.80668449,12.24460572,20.44373507,8.328711512,6.392432976,8.761710216,8.640129183,10.86386796,21.63115704
Rerg,0,0,0,0,0,0.0305755,0,0,0.44260272,0,0,0.046981001,0,0,0,0.037219171,0,0.042632298,0.075752769,0
Rest,14.30821614,18.93299695,14.80655071,8.856651502,19.69129892,27.64855102,17.03388586,15.54748901,11.25033029,8.945418773,10.11929571,12.78734506,11.67908936,24.27622501,9.84791811,7.71916572,11.3068057,10.74062396,9.150515251,16.7813268
Ret,0.378759736,0.684076497,0.602158303,0,0.763362591,1.294203599,0.431778785,0.651003721,8.564362631,1.323335142,4.42520421,0.473480398,0.524131666,1.960654787,4.658804259,1.350358039,5.282757319,2.062337394,0.916135051,3.032294776
Retn,0.36893484,0.088844239,0.312820548,0.25397059,0.764805839,0.672337285,0.252347157,0.434823025,0.278073535,0.294630466,0.325314412,0.295167028,0.340357249,0.160824934,0.142367263,0.058459121,0.220531047,0.200884108,0.118982777,0.242349794
Retsat,2.40889386,1.60025523,1.672741699,1.858389685,1.817616631,4.27096737,1.799164045,3.01858221,6.339057442,1.160875643,0.878930523,2.076767419,0.689679809,2.806241743,1.60269225,2.303352079,1.57232416,2.18606125,2.210080266,1.568738302
Rev1,7.876278639,4.901607172,5.440197597,2.969883706,8.357452897,7.430196012,5.246043706,3.911336639,3.001605189,1.855189837,2.028887877,2.566594442,2.530918117,8.583507515,3.073505824,1.963187194,4.849116015,3.694311894,2.996779545,6.103983467
Rev3l,19.29084908,23.43542547,19.98818941,16.84725793,23.34415831,37.96605539,23.82926555,20.27576802,13.97023692,10.57699638,11.45003243,18.83139423,10.81076148,29.43222527,12.77717511,9.398236566,15.77640513,13.97896392,10.44632407,28.6774373
Rexo1,10.04173031,17.61063964,13.41943808,16.24839995,17.47288209,36.4432908,18.91306041,28.30129252,16.65926137,14.49140064,9.528171262,17.02838696,21.04516561,34.01969997,13.58347572,13.92256384,10.9827455,12.97587589,17.07249114,25.99092412
Rexo2,354.0890795,423.1091134,410.6643664,449.5041695,287.6935662,203.7512621,379.6008018,400.5277039,157.5555999,211.5949325,162.1721703,182.8640569,195.3604785,196.8940217,138.7229873,151.5790549,141.7413551,238.7108002,232.2422357,198.6210232
Rexo4,6.270657098,9.060327675,9.119105167,7.554137052,9.304293077,11.95899371,7.780149564,11.80194064,10.8540468,8.676185991,6.763694375,6.416902788,7.291707168,9.217567159,8.469183891,8.387911386,7.729031005,7.305136513,7.078081002,11.85448767
Rfc1,19.54416,22.24446876,18.65834393,15.08580516,21.67327902,26.03054446,18.72509122,20.67340847,8.626003465,7.691750266,6.778252443,8.666711336,5.218409766,13.98863139,7.415912204,4.740070537,7.29706868,8.868122327,6.197814095,12.31138055
Rfc2,79.64268454,70.34859904,82.15146548,124.7387853,64.74996427,49.49910001,64.21415858,75.42935918,31.37354735,64.49646462,34.690079,40.97901618,65.44099689,31.06147837,43.8505508,64.33730342,39.58354242,64.47056695,67.96622654,44.09318756
Rfc3,106.9219324,62.60471737,69.6777433,75.36875368,83.93860248,40.60601947,56.79355837,45.71717625,12.81998208,20.55420747,11.98074399,13.14911861,20.21020495,9.588824088,18.13152859,17.67247848,11.68770357,25.40302142,24.46733657,17.59504252
Rfc4,439.6053056,316.9633467,358.5565223,307.240792,350.1752193,141.1623631,305.6007884,242.4649943,44.877784,50.31564179,30.63198308,49.30605742,57.87068985,31.43274966,66.3419835,58.47911395,41.96972598,83.55304523,76.8096592,54.10402012
Rfc5,144.1599671,90.27441896,93.27054855,156.4295324,110.433348,73.28995052,88.60477306,94.74735769,23.9321909,39.37221421,25.65281491,26.27181952,40.99293815,28.07689374,32.95321664,41.62599015,24.65756954,49.91299085,52.16356918,26.74058178
Rfesd,20.90881077,20.02391358,23.80731268,24.39074754,19.29927919,22.26084692,19.68400038,21.43624018,53.05116424,37.04108705,43.7899471,37.00666732,33.5975453,30.97377146,45.03489085,40.07172472,45.41591059,36.56262057,36.28249672,32.9568265
Rffl,2.757588866,1.609849087,2.745572311,2.876201708,1.924751172,0.815804941,1.714689853,2.298027522,2.912978657,1.08441852,2.578916349,1.169962116,3.469072901,3.005199008,1.854145824,2.846797977,3.413251217,1.28916694,3.16656112,5.420578843
Rfk,124.6938823,92.96002348,67.48389907,59.92736206,105.721913,105.8579922,67.14861343,56.24404777,54.45206372,52.16519453,61.79164028,51.10420856,47.32035999,57.36896019,58.49776871,58.11464855,63.81658461,64.77478221,63.80064951,59.08356492
Rfng,1.668598356,3.817288801,4.185472771,5.073179085,4.035525781,7.565825808,3.170283181,5.681271096,4.559002294,5.774333889,3.089759955,3.949272415,7.029694626,5.273434173,2.736536261,4.626925125,3.989623131,4.593213264,5.02253555,6.713529302
Rft1,1.362845102,0.876673443,0.83105266,1.204838045,1.053534441,0.959909355,1.383357694,1.081825631,0.932222345,0.950455549,0.856013503,1.680329042,0.947265375,2.156617986,0.990573719,0.769129727,0.985753499,1.372313444,1.189118591,0.965755488
Rftn1,18.7315934,23.04837415,17.24236107,18.59121293,21.15893987,27.22193306,18.19448396,24.74827693,27.55984145,9.887287513,19.23199874,18.11693597,7.717111901,25.83851518,19.8035169,9.839427716,20.96208774,19.83974647,8.73049269,30.25584589
Rftn2,0.609915291,1.166363634,1.292870818,0.370463664,0.785060671,0.443663495,0.777090674,1.057118011,1.284470689,1.14606322,1.202147703,0.825233069,0.761261334,0.547384324,1.107569666,0.994858375,0.929314617,1.497694011,0.636381757,1.119456427
Rfwd2,11.74783827,15.36380935,12.02984029,9.300141533,15.19485229,22.30295616,15.61749242,13.20684726,11.57906566,7.469352234,7.171512343,8.675889784,7.769907609,10.87244952,9.380529476,7.388681056,8.2466754,7.05273749,7.606581896,11.16003201
Rfwd3,14.18874794,18.59158799,15.92294052,14.4356047,15.23538519,25.53127511,14.41468913,19.63280202,4.521504822,4.165845442,2.539030286,3.923026091,4.388896542,5.184581761,3.905146808,2.810325979,3.991215795,4.582423127,5.080618015,6.20221374
Rfx1,0.422765943,0.728206126,0.746800086,0.803356651,0.622134585,1.0089065,0.716223837,0.94001919,1.593235545,1.049200588,1.242602931,1.332973579,1.067134252,2.265241345,1.030954171,0.846664795,1.210895495,0.884545642,0.695919928,2.309436411
Rfx2,1.317344836,1.330334131,1.080947588,2.596210486,0.88092575,1.189284423,1.065756417,2.46247261,1.681539492,1.145353481,1.274002648,2.167385393,1.450523734,1.250389343,0.737922511,0.370342096,0.931385088,1.002664847,0.616715303,1.9191259
Rfx3,6.625519034,7.828436502,5.972183402,6.07413935,8.343552636,21.27891825,10.23532474,9.913005565,15.4013949,8.900955236,8.954340612,8.359842266,7.597541918,16.06041655,7.108591601,8.437954732,12.89291841,3.933497057,4.593020626,14.03292512
Rfx4,1.59824265,0.303850514,1.337322001,0.289529538,2.421910798,0.930716754,0.863036414,0.660937996,0.634014373,0.251911716,0.074172471,1.682469876,0.232806824,1.558410107,0.486901194,0.066644104,0,1.22138831,0.271283604,1.795830984
Rfx5,0.950088575,2.220642871,1.836252853,3.510603696,2.445838578,2.473452543,3.312958636,3.677660152,5.054828305,2.287373195,3.252465838,4.583077624,3.505979904,6.516924232,2.480124487,3.409404384,2.672546262,2.890910797,3.785026289,6.011591576
Rfx7,22.89747911,30.18770783,28.24513782,20.06503433,32.75098488,42.56305789,31.57905119,28.72249472,20.41657869,16.73171211,17.43842381,26.19529409,18.47123502,29.99769374,21.14243393,17.11306573,19.52788093,18.42458504,17.18907512,32.01712083
Rfx8,0.026293828,0,0.055736466,0,0,0,0.059948913,0.025824709,0.297272727,0,0.046370038,0.052591069,0.048514231,0.02865481,0.025366135,0,0,0.095446162,0.063598887,0.043180415
Rfxank,4.994450316,3.515665467,7.818099425,10.90942991,3.274199099,1.100212353,4.817642016,5.433609885,14.98527397,24.39155325,21.47767354,20.90121011,24.1720818,19.42701365,19.42120204,20.14999535,19.44360892,20.50058869,22.98384532,22.90255649
Rfxap,7.619090853,8.406103183,9.374974957,8.891562496,5.818415548,7.278683456,9.151583012,8.061253343,11.26042064,23.04570131,16.27664201,16.22023322,20.18174362,18.72680428,15.04756004,21.6972485,16.77734675,18.07212348,19.19345022,14.7140012
Rgag4,0,0,0.16228067,0,0.05877856,0.132870757,0,0,1.105955775,0,0,0.051040875,0,0,0.049236866,0,0,0,0,0.083815225
Rgcc,12.31331013,8.2728232,6.382110933,5.231286005,6.868179527,5.690256408,5.720381361,3.71528238,11.94646762,14.93116993,15.12897601,7.469530254,5.590737776,5.826095889,16.38465442,17.21730392,16.01651264,8.02166052,7.033427483,5.736747131
Rgl1,0.020609727,0.099261728,0,0.01773438,0.071206971,0.053655188,0.046989381,0.04048404,0.368931586,0.082294389,0.036345937,0.226721709,0.133093122,0.853492192,0.119295472,0.032656892,0.102662317,0.224438906,0.232634816,0.033845835
Rgl2,4.148846349,5.420623896,5.332857322,7.975585292,4.168140694,7.468825984,5.836533499,8.58314215,14.97000688,15.42075149,10.89710569,13.68325366,14.08837594,24.14609665,11.32613174,12.2388372,13.19135999,8.090875685,9.465761861,21.74471628
Rgl3,0,0,0,0,0,0,0,0,0.556913601,0,0,0,0.072709623,0.214728795,0.03801693,0,0.039259556,0.107285858,0.127089887,0
Rgma,0.045195714,0,0,0,0,0,0,0.022194679,0.234196254,0.045116484,0.079704141,0,0.083389733,0.02462697,0.021800564,0.01790358,0,0.061522387,0.05465916,0
Rgmb,0.010485487,0.088376391,0.022226661,0,0.012075848,0.020473372,0.035859759,0,0.088910106,0.020934212,0.101703275,0.010486168,0.009673284,0.068562018,0.070808783,0.033229303,0.083569427,0.019031073,0.016908032,0.215244283
Rgp1,0.740262214,1.102426005,1.218174803,1.491886429,0.919845445,2.789357384,1.354656908,1.396710708,1.81700943,1.050107455,1.408540931,1.324765728,1.275985295,3.906281422,1.315529222,1.635989328,1.785494976,1.538033869,1.256511339,2.367373043
Rgs1,172.8356425,228.0882856,284.8774523,399.0854282,166.9452176,260.5913202,273.4465089,336.44772,212.5555302,146.2579894,275.3044781,356.3264605,233.1311649,268.0490114,261.9270254,143.609426,273.0718686,409.4746914,248.5933171,263.5004491
Rgs10,3.463655386,2.108146176,30.09454117,2.718411177,2.498602436,2.328630772,23.73439169,3.626157261,10.72221406,2.393711627,16.31109761,36.23751584,3.335817051,77.98208676,11.38296634,1.477617341,13.8406016,29.70546779,2.976730091,50.09908604
Rgs11,0.185196589,0.111494282,0.122678545,0.039839765,0.373250202,0.286270168,0.158340402,0.045473105,0.479828101,0.115544957,0.918563415,1.527971023,0.32034621,3.203984725,0.535987563,0.678605439,1.130076636,1.638635126,0.634594572,2.585144966
Rgs12,0.022113848,0.186385431,0.093751867,0.171257893,0.305614941,0.14392751,0.151256157,0.086877222,0.708375015,0.022075081,0.058497756,0.464420944,0.163207322,0.481990004,0.341338105,0.105120685,0.044061891,0.100341129,0.249612765,0.562897095
Rgs13,0,0,0,0,0,0,0,0,0.072733441,0.26972436,0,0.154408894,0.142439179,1.640561297,0.037237851,0,0.038455012,0,0,0.950842066
Rgs14,10.44922556,19.80224568,17.33462234,21.97031861,15.27805747,35.71928012,18.74831899,29.44976413,27.82208199,24.4899571,19.86971229,18.90069548,20.87233067,33.76636903,26.47242223,22.74814366,25.34621504,19.95474999,16.19022847,33.87233329
Rgs16,0.985148475,1.869135125,1.233979577,1.900917376,1.100187605,2.292710669,0.74870016,1.847182971,0.225007885,0.059601301,0.026323364,0.298549217,0.110162321,0.130134204,0.172798303,0.094606365,0.029741069,0.32509752,0.409176903,0.367690159
Rgs18,0.431676615,0.924029001,0.10167206,0.123817217,0.220955606,0.124869249,0,0.376866572,0.045189342,0,0.253758675,0,0,2.247647434,0.13881543,0.03800044,0.191137026,0,0.309371598,0.078767853
Rgs19,35.23424911,34.12080848,34.57499023,41.47791755,34.99439443,50.76626584,28.33378761,33.51913787,51.11332713,93.55833244,91.42032629,78.31125926,84.05271132,72.30727852,85.57951721,99.85626352,85.00022029,101.8199861,100.1013937,69.9801296
Rgs2,12.4229701,16.56991133,11.91824655,19.7208212,14.06051805,16.10122527,11.72023122,18.03903049,42.42808717,59.38674343,53.54317788,59.65554703,90.54933304,72.76920471,43.75436042,59.26611743,49.39889814,63.26931037,75.94124883,56.71920865
Rgs22,0,0,0.059352954,0,0,0.473815839,0,0.055000716,1.055204717,0,0,0.224013868,0.258310504,0,0.054024058,0.221834632,0.111579791,0.355737319,0.045150355,0.045982198
Rgs3,3.776638979,6.743899948,5.359646748,7.904040049,3.870274629,5.665938593,5.545804395,8.078639052,9.438170161,8.402668089,7.73263767,8.770052904,9.536989882,10.56841387,8.954099917,8.646701346,8.13078476,8.219673384,8.644556379,10.72226717
Rgs6,0,0,0,0,0,0,0.070557102,0,0.787221609,0.123569483,0.027287696,0.12379452,0.314044551,0.033725389,0.029854769,0.024518046,0.061661212,0.140419657,0.024950984,0.050821354
Rgs7bp,0,0,0,0,0,0,0,0,0.223676081,0,0.020934046,0.02374257,0.043804111,0.05174558,0.068710209,0.112855677,0.07095608,0,0.038282825,0
Rgs8,0.023872502,0.019162682,0.042169874,0.006847317,0.027493306,0.010358245,0.027214192,0.062524221,0.209920436,0.031774204,0.014033316,0.015916034,0.007341115,0.052032136,0.007676746,0.012608961,0.015855338,0.014442798,0.038494827,0.019602025
Rgs9,0,0.037773299,0.199499667,0.026994736,0,0.040836151,0.035762906,0.03081179,0.857143053,0.219215545,0.027662342,0.125494152,0.086824422,0.06837684,0.242117272,0.024854666,0.031253894,0.19928656,0.177054835,0.077278656
Rgs9bp,0.021673703,0,0.091885868,0.018649916,0.024961009,0.070531418,0,0,0.469657164,0.086542832,0,0.108375547,0.119969183,0.070859501,0,0.034342802,0,0.059006388,0.034949225,0.106779372
Rhbdd1,4.905237923,7.207591557,8.679604006,7.010966834,6.223725679,8.035520521,8.103482078,7.308238606,8.616298819,4.73065109,6.41460255,7.399906948,4.985477468,8.018535497,7.338877423,5.895270223,6.626235587,5.847287252,7.038365319,9.693919464
Rhbdd2,0.7452992,0.68444848,0.682817173,0.663059116,0.596474004,0.657730719,0.547217195,0.769222449,0.999718966,0.453961624,0.668318569,1.035906797,0.594338899,1.376646274,0.645884686,0.340275105,0.805429325,1.05465674,0.57034956,1.524751172
Rhbdd3,0.590108309,1.136845164,0.531626072,0.812447832,0.747572703,0.960176857,0.706347683,1.535886847,0.667164574,0.44180537,0.182118225,0.649161271,0.32663921,1.350500485,0.284644115,0.187009788,0.29394803,0.64262503,0.523357986,0.993318647
Rhbdf1,0.101425201,0,0.134372843,0,0.029202155,0.11552166,0.028905693,0,0.334452097,0.02531185,0,0.050715892,0.046784417,0.276330998,0.048923369,0.060267025,0.050522485,0.069032214,0.061331217,0
Rhbdf2,0.901775891,1.546436687,0.289627834,0.532986378,1.405714887,1.950467952,0.633418519,0.903579599,1.261539235,1.15479566,0.851378983,0.847177788,1.369734409,0.635312089,0.67663526,1.349514789,1.070814524,0.487708246,1.167709975,0.762898208
Rhbdl3,0,0.156920774,0,0.112143629,0,0.254467067,0.222853567,0,0.306966403,0.455341124,0.2298341,0.391003167,0.48092368,0.142028191,0.188591697,0.154879775,0.259674707,0.118270245,0.577920319,0
